trial_nr	onset	event_type	phase	response	nr_frames	onset_abs	duration
70	819.5891581000005	alternation	1		24	820.6939052000007	0.19999949999964883
70	819.7891576000002	alternation	2		24	820.8939047000003	0.1999295000005077
70	819.9890871000007	alternation	3		24	821.0938342000009	0.19998519999990094
70	820.1890723000006	alternation	4		24	821.2938194000008	0.20000230000005104
70	820.3890746000006	alternation	5		23	821.4938217000008	0.19340250000004744
70	820.5824771000007	alternation	6		24	821.6872242000009	0.20009339999978693
70	820.7825705000005	alternation	7		24	821.8873176000006	0.1999033000001873
70	820.9824738000007	alternation	8		24	822.0872209000008	0.19997779999994236
70	821.1824516000006	alternation	9		24	822.2871987000008	0.20000979999986157
70	821.3824614000005	alternation	10		25	822.4872085000006	0.2065746999996918
70	821.5890361000002	alternation	11		24	822.6937832000003	0.20004490000064834
70	821.7890810000008	alternation	12		24	822.893828100001	0.19995549999930518
70	821.9890365000001	alternation	13		24	823.0937836000003	0.19997630000034405
70	822.1890128000005	alternation	14		24	823.2937599000006	0.20000479999998788
70	822.3890176000004	alternation	15		24	823.4937647000006	0.19999290000032488
70	822.5890105000008	alternation	16		24	823.6937576000009	0.20001439999941795
70	822.7890249000002	alternation	17		24	823.8937720000004	0.19997670000066137
70	822.9890016000008	alternation	18		24	824.093748700001	0.19997869999951945
70	823.1889803000004	alternation	19		23	824.2937274000005	0.19344619999992574
70	823.3824265000003	alternation	20		24	824.4871736000005	0.20002470000054018
70	823.5824512000008	alternation	21		24	824.687198300001	0.19996179999998276
70	823.7824130000008	alternation	22		24	824.887160100001	0.2000994999998511
70	823.9825125000007	alternation	23		24	825.0872596000008	0.19983219999994617
70	824.1823447000006	alternation	24		25	825.2870918000008	0.2066484999995737
70	824.3889932000002	alternation	25		24	825.4937403000004	0.20003950000045734
70	824.5890327000006	alternation	26		24	825.6937798000008	0.1998978999999963
70	824.7889306000006	alternation	27		24	825.8936777000008	0.2000692000001436
70	824.9889998000008	alternation	28		24	826.093746900001	0.19993189999968308
70	825.1889317000005	alternation	29		24	826.2936788000006	0.19998409999971045
70	825.3889158000002	alternation	30		24	826.4936629000003	0.20003530000030878
70	825.5889511000005	alternation	31		24	826.6936982000007	0.19996309999987716
70	825.7889142000004	alternation	32		24	826.8936613000005	0.20001390000015817
70	825.9889281000005	alternation	33		23	827.0936752000007	0.1933896000000459
70	826.1823177000006	alternation	34		24	827.2870648000007	0.2000158000000738
70	826.3823335000006	alternation	35		24	827.4870806000008	0.19996459999947547
70	826.5822981000001	alternation	36		24	827.6870452000003	0.19994790000055218
70	826.7822460000007	alternation	37		24	827.8869931000008	0.20002159999967262
70	826.9822676000003	alternation	38		24	828.0870147000005	0.19999860000007175
70	827.1822662000004	alternation	39		25	828.2870133000006	0.20662559999982477
70	827.3888918000002	alternation	40		24	828.4936389000004	0.1999946000005366
70	827.5888864000008	alternation	41		24	828.6936335000009	0.19995339999968564
70	827.7888398000005	alternation	42		24	828.8935869000006	0.20002430000022287
70	827.9888641000007	alternation	43		24	829.0936112000009	0.2000079999997979
70	828.1888721000005	alternation	44		15	829.2936192000006	0.12496079999982612
70	828.2915292000007	response	44	space		829.3962763000009	
71	828.3138329000003	alternation	0		25	829.4185800000005	0.2083866000002672
71	828.5222195000006	alternation	1		23	829.6269666000007	0.19159969999964233
71	828.7138192000002	alternation	2		25	829.8185663000004	0.20838910000020405
71	828.9222083000004	alternation	3		23	830.0269554000006	0.19337160000031872
71	829.1155799000007	alternation	4		24	830.2203270000009	0.199965599999814
71	829.3155455000006	alternation	5		24	830.4202926000007	0.19997520000015356
71	829.5155207000007	alternation	6		24	830.6202678000009	0.20004979999976058
71	829.7155705000005	alternation	7		24	830.8203176000006	0.19997530000000552
71	829.9155458000005	alternation	8		25	831.0202929000006	0.206583999999566
71	830.1221298	alternation	9		24	831.2268769000002	0.19997440000042843
71	830.3221042000005	alternation	10		24	831.4268513000006	0.20001899999988382
71	830.5221232000004	alternation	11		24	831.6268703000005	0.1999949999999444
71	830.7221182000003	alternation	12		24	831.8268653000005	0.199959100000342
71	830.9220773000006	alternation	13		24	832.0268244000008	0.20002440000007482
71	831.1221017000007	alternation	14		24	832.2268488000009	0.19995990000006714
71	831.3220616000008	alternation	15		24	832.426808700001	0.20004009999956907
71	831.5221017000003	alternation	16		24	832.6268488000005	0.19981689999985974
71	831.7219186000002	alternation	17		23	832.8266657000004	0.19354250000014872
71	831.9154611000004	alternation	18		24	833.0202082000005	0.19999129999996512
71	832.1154524000003	alternation	19		24	833.2201995000005	0.19999860000007175
71	832.3154510000004	alternation	20		24	833.4201981000006	0.1999895999997534
71	832.5154406000001	alternation	21		25	833.6201877000003	0.20658090000051743
71	832.7220215000007	alternation	22		24	833.8267686000008	0.19999730000017735
71	832.9220188000008	alternation	23		24	834.026765900001	0.20000789999994595
71	833.1220267000008	alternation	24		24	834.226773800001	0.19998179999947752
71	833.3220085000003	alternation	25		24	834.4267556000004	0.20002870000007533
71	833.5220372000003	alternation	26		24	834.6267843000005	0.1999631999997291
71	833.7220004000001	alternation	27		24	834.8267475000002	0.1999922000004517
71	833.9219926000005	alternation	28		24	835.0267397000007	0.1999902999996266
71	834.1219829000001	alternation	29		24	835.2267300000003	0.20002740000018093
71	834.3220103000003	alternation	30		23	835.4267574000005	0.1934134000002814
71	834.5154237000006	alternation	31		24	835.6201708000008	0.1999521999996432
71	834.7153759000003	alternation	32		24	835.8201230000004	0.19998470000064117
71	834.9153606000009	alternation	33		24	836.0201077000011	0.19999409999945783
71	835.1153547000004	alternation	34		24	836.2201018000005	0.2000276999997368
71	835.3153824000001	alternation	35		25	836.4201295000003	0.206588300000476
71	835.5219707000006	alternation	36		24	836.6267178000007	0.19996619999983523
71	835.7219369000004	alternation	37		24	836.8266840000006	0.19998949999990145
71	835.9219264000003	alternation	38		24	837.0266735000005	0.19998990000021877
71	836.1219163000005	alternation	39		24	837.2266634000007	0.2000145000001794
71	836.3219308000007	alternation	40		24	837.4266779000009	0.19996919999994134
71	836.5219000000006	alternation	41		24	837.6266471000008	0.1999985000002198
71	836.7218985000009	alternation	42		24	837.826645600001	0.20000879999952303
71	836.9219073000004	alternation	43		24	838.0266544000006	0.20003280000037194
71	837.1219401000008	alternation	44		23	838.2266872000009	0.19339799999943352
71	837.3153381000002	alternation	45		24	838.4200852000004	0.1999445999999807
71	837.5152827000002	alternation	46		24	838.6200298000003	0.19999689999986003
71	837.7152796	alternation	47		24	838.8200267000002	0.2000422000000981
71	837.9153218000001	alternation	48		24	839.0200689000003	0.19962410000061936
71	838.1149459000007	alternation	49		24	839.2196930000009	0.20029969999995956
71	838.3152456000007	alternation	50		25	839.4199927000009	0.20662819999961357
71	838.5218738000003	alternation	51		24	839.6266209000005	0.1999777000000904
71	838.7218515000004	alternation	52		24	839.8265986000006	0.20002699999986362
71	838.9218785000003	alternation	53		24	840.0266256000004	0.19993909999993775
71	839.1218176000002	alternation	54		24	840.2265647000004	0.2000320000006468
71	839.3218496000009	alternation	55		24	840.426596700001	0.19996199999968667
71	839.5218116000005	alternation	56		24	840.6265587000007	0.19999339999958465
71	839.7218050000001	alternation	57		24	840.8265521000003	0.2000268000001597
71	839.9218318000003	alternation	58		24	841.0265789000005	0.19984840000051918
71	840.1216802000008	alternation	59		23	841.226427300001	0.19352039999921544
71	840.3152006	alternation	60		24	841.4199477000002	0.20002450000083627
71	840.5152251000009	alternation	61		24	841.619972200001	0.19995959999960178
71	840.7151847000005	alternation	62		24	841.8199318000006	0.1999481000002561
71	840.9151328000007	alternation	63		24	842.0198799000009	0.20002839999960997
72	841.1151612000003	alternation	0		25	842.2199083000005	0.20659729999988485
72	841.3217585000002	alternation	1		24	842.4265056000004	0.20003170000018144
72	841.5217902000004	alternation	2		24	842.6265373000006	0.19995430000017222
72	841.7217445000006	alternation	3		24	842.8264916000007	0.200030500000139
72	841.9217750000007	alternation	4		24	843.0265221000009	0.19995399999970687
72	842.1217290000004	alternation	5		24	843.2264761000006	0.2000580000003538
72	842.3217870000008	alternation	6		24	843.4265341000009	0.19992899999942892
72	842.5217160000002	alternation	7		24	843.6264631000004	0.19999490000009246
72	842.7217109000003	alternation	8		24	843.8264580000005	0.1999985000002198
72	842.9217094000005	alternation	9		23	844.0264565000007	0.1934174999996685
72	843.1151269000002	alternation	10		24	844.2198740000003	0.19997300000068208
72	843.3150999000009	alternation	11		24	844.419847000001	0.19999019999977463
72	843.5150901000006	alternation	12		24	844.6198372000008	0.20007239999995363
72	843.7151625000006	alternation	13		24	844.8199096000008	0.19987599999967642
72	843.9150385000003	alternation	14		24	845.0197856000004	0.2000450000005003
72	844.1150835000008	alternation	15		25	845.2198306000009	0.20664269999997487
72	844.3217262000007	alternation	16		24	845.4264733000009	0.1999259999993228
72	844.5216522000001	alternation	17		24	845.6263993000002	0.2000203000006877
72	844.7216725000008	alternation	18		24	845.8264196000009	0.20001520000005257
72	844.9216877000008	alternation	19		24	846.026434800001	0.19999509999979637
72	845.1216828000006	alternation	20		24	846.2264299000008	0.1999524000002566
72	845.3216352000009	alternation	21		24	846.426382300001	0.20003149999956804
72	845.5216667000004	alternation	22		24	846.6264138000006	0.1999658000004274
72	845.7216325000009	alternation	23		24	846.826379600001	0.19998459999987972
72	845.9216171000007	alternation	24		23	847.0263642000009	0.19343059999937395
72	846.1150477000001	alternation	25		24	847.2197948000003	0.19996590000027936
72	846.3150136000004	alternation	26		24	847.4197607000006	0.19998730000042997
72	846.5150009000008	alternation	27		24	847.619748000001	0.19999009999992268
72	846.7149910000007	alternation	28		24	847.8197381000009	0.1999227999995128
72	846.9149138000002	alternation	29		25	848.0196609000004	0.20670669999981328
72	847.1216205000001	alternation	30		24	848.2263676000002	0.19980480000049283
72	847.3214253000006	alternation	31		24	848.4261724000007	0.2001658999997744
72	847.5215912000003	alternation	32		24	848.6263383000005	0.19996609999998327
72	847.7215573000003	alternation	33		24	848.8263044000005	0.19998579999992216
72	847.9215431000002	alternation	34		24	849.0262902000004	0.2000452000002042
72	848.1215883000004	alternation	35		24	849.2263354000006	0.1999507000000449
72	848.3215390000005	alternation	36		24	849.4262861000007	0.20004020000033051
72	848.5215792000008	alternation	37		24	849.626326300001	0.19998499999928754
72	848.7215642000001	alternation	38		23	849.8263113000003	0.193401300000005
72	848.9149655000001	alternation	39		24	850.0197126000003	0.20003110000016022
72	849.1149966000003	alternation	40		24	850.2197437000004	0.19995040000048903
72	849.3149470000008	alternation	41		24	850.4196941000009	0.1999575999998342
72	849.5149046000006	alternation	42		24	850.6196517000008	0.1999852999997529
72	849.7148899000003	alternation	43		25	850.8196370000005	0.20664029999988998
72	849.9215302000002	alternation	44		24	851.0262773000004	0.19994750000023487
72	850.1214777000005	alternation	45		24	851.2262248000006	0.20003519999954733
72	850.3215129	alternation	46		24	851.4262600000002	0.1999885000004724
72	850.5215014000005	alternation	47		24	851.6262485000007	0.1999718999995821
72	850.7214733000001	alternation	48		24	851.8262204000002	0.20002840000051947
72	850.9215017000006	alternation	49		24	852.0262488000008	0.19994709999991755
72	851.1214488000005	alternation	50		24	852.2261959000007	0.20000580000032642
72	851.3214546000008	alternation	51		24	852.426201700001	0.20003449999967415
72	851.5214891000005	alternation	52		23	852.6262362000007	0.19335750000027474
72	851.7148466000008	alternation	53		23	852.819593700001	0.19165849999990314
